 -6.6666670E-02 -1.5392830E-04
 -6.6527776E-02 -1.6268970E-04
 -6.6388890E-02 -1.7193034E-04
 -6.6249996E-02 -1.8168465E-04
 -6.6111110E-02 -1.9194621E-04
 -6.5972224E-02 -2.0277398E-04
 -6.5833330E-02 -2.1417644E-04
 -6.5694444E-02 -2.2620073E-04
 -6.5555558E-02 -2.3885923E-04
 -6.5416664E-02 -2.5218647E-04
 -6.5277778E-02 -2.6623136E-04
 -6.5138891E-02 -2.8102731E-04
 -6.4999998E-02 -2.9661792E-04
 -6.4861111E-02 -3.1301309E-04
 -6.4722225E-02 -3.3026843E-04
 -6.4583331E-02 -3.4844555E-04
 -6.4444445E-02 -3.6752681E-04
 -6.4305559E-02 -3.8764032E-04
 -6.4166665E-02 -4.0879039E-04
 -6.4027779E-02 -4.3105450E-04
 -6.3888893E-02 -4.5446010E-04
 -6.3749999E-02 -4.7907580E-04
 -6.3611113E-02 -5.0495187E-04
 -6.3472219E-02 -5.3216779E-04
 -6.3333333E-02 -5.6075811E-04
 -6.3194446E-02 -5.9081538E-04
 -6.3055553E-02 -6.2239758E-04
 -6.2916666E-02 -6.5559341E-04
 -6.2777780E-02 -6.9046835E-04
 -6.2638886E-02 -7.2708400E-04
 -6.2500000E-02 -7.6554104E-04
 -6.2361110E-02 -8.0593943E-04
 -6.2222224E-02 -8.4834138E-04
 -6.2083334E-02 -8.9285872E-04
 -6.1944444E-02 -9.3957904E-04
 -6.1805554E-02 -9.8863360E-04
 -6.1666667E-02 -1.0400914E-03
 -6.1527777E-02 -1.0940849E-03
 -6.1388887E-02 -1.1507255E-03
 -6.1250001E-02 -1.2101581E-03
 -6.1111111E-02 -1.2724625E-03
 -6.0972221E-02 -1.3378117E-03
 -6.0833335E-02 -1.4063182E-03
 -6.0694445E-02 -1.4781515E-03
 -6.0555555E-02 -1.5534435E-03
 -6.0416665E-02 -1.6323378E-03
 -6.0277779E-02 -1.7150035E-03
 -6.0138889E-02 -1.8016418E-03
 -5.9999999E-02 -1.8924074E-03
 -5.9861112E-02 -1.9874494E-03
 -5.9722222E-02 -2.0869905E-03
 -5.9583332E-02 -2.1912390E-03
 -5.9444446E-02 -2.3003621E-03
 -5.9305556E-02 -2.4145946E-03
 -5.9166666E-02 -2.5341657E-03
 -5.9027776E-02 -2.6593159E-03
 -5.8888890E-02 -2.7902503E-03
 -5.8750000E-02 -2.9272474E-03
 -5.8611110E-02 -3.0705426E-03
 -5.8472224E-02 -3.2204459E-03
 -5.8333334E-02 -3.3772087E-03
 -5.8194444E-02 -3.5411078E-03
 -5.8055557E-02 -3.7124541E-03
 -5.7916667E-02 -3.8915940E-03
 -5.7777777E-02 -4.0787845E-03
 -5.7638887E-02 -4.2744260E-03
 -5.7500001E-02 -4.4788462E-03
 -5.7361111E-02 -4.6924236E-03
 -5.7222221E-02 -4.9155001E-03
 -5.7083335E-02 -5.1484881E-03
 -5.6944445E-02 -5.3917896E-03
 -5.6805555E-02 -5.6458469E-03
 -5.6666669E-02 -5.9110480E-03
 -5.6527779E-02 -6.1878683E-03
 -5.6388889E-02 -6.4767720E-03
 -5.6249999E-02 -6.7782705E-03
 -5.6111112E-02 -7.0928321E-03
 -5.5972222E-02 -7.4209655E-03
 -5.5833332E-02 -7.7632237E-03
 -5.5694446E-02 -8.1201848E-03
 -5.5555556E-02 -8.4923925E-03
 -5.5416666E-02 -8.8804411E-03
 -5.5277776E-02 -9.2849536E-03
 -5.5138890E-02 -9.7065857E-03
 -5.5000000E-02 -1.0145970E-02
 -5.4861110E-02 -1.0603787E-02
 -5.4722223E-02 -1.1080760E-02
 -5.4583333E-02 -1.1577622E-02
 -5.4444443E-02 -1.2095088E-02
 -5.4305557E-02 -1.2633951E-02
 -5.4166667E-02 -1.3195023E-02
 -5.4027777E-02 -1.3779143E-02
 -5.3888887E-02 -1.4387157E-02
 -5.3750001E-02 -1.5019912E-02
 -5.3611111E-02 -1.5678342E-02
 -5.3472221E-02 -1.6363423E-02
 -5.3333335E-02 -1.7076066E-02
 -5.3194445E-02 -1.7817292E-02
 -5.3055555E-02 -1.8588139E-02
 -5.2916668E-02 -1.9389700E-02
 -5.2777778E-02 -2.0223008E-02
 -5.2638888E-02 -2.1089226E-02
 -5.2499998E-02 -2.1989524E-02
 -5.2361112E-02 -2.2925107E-02
 -5.2222222E-02 -2.3897178E-02
 -5.2083332E-02 -2.4907019E-02
 -5.1944446E-02 -2.5955949E-02
 -5.1805556E-02 -2.7045352E-02
 -5.1666666E-02 -2.8176580E-02
 -5.1527780E-02 -2.9351022E-02
 -5.1388890E-02 -3.0570187E-02
