 -6.6276044E-02 -3.8061380E-02  2.5219965E-06
 -6.5885417E-02 -3.8177431E-02 -4.5117016E-05
 -6.5494791E-02 -3.8087487E-02  1.7575894E-05
 -6.5104164E-02 -3.7971199E-02 -1.2200351E-05
 -6.4713545E-02 -3.8086951E-02  4.9583588E-05
 -6.4322919E-02 -3.7952840E-02  3.1985317E-05
 -6.3932292E-02 -3.8253486E-02 -2.1025564E-05
 -6.3541666E-02 -3.7973583E-02  8.9894951E-05
 -6.3151039E-02 -3.7733197E-02 -1.5381749E-05
 -6.2760420E-02 -3.7256062E-02 -5.2906598E-05
 -6.2369790E-02 -3.7349701E-02 -2.5054931E-05
 -6.1979167E-02 -3.7579060E-02  1.0818214E-05
 -6.1588541E-02 -3.7591338E-02 -5.7974856E-05
 -6.1197918E-02 -3.7488282E-02 -2.1682146E-05
 -6.0807291E-02 -3.7755251E-02 -1.4092310E-04
 -6.0416665E-02 -3.7531018E-02 -3.1287807E-05
 -6.0026042E-02 -3.7533998E-02 -3.9398696E-05
 -5.9635416E-02 -3.7357211E-02  5.3236698E-05
 -5.9244793E-02 -3.7321448E-02  4.5426630E-05
 -5.8854166E-02 -3.7522614E-02 -8.7912224E-05
 -5.8463540E-02 -3.7499547E-02  7.8076002E-05
 -5.8072917E-02 -3.7413657E-02 -4.8933111E-05
 -5.7682291E-02 -3.7257552E-02  7.0069422E-05
 -5.7291668E-02 -3.7548959E-02  7.9562393E-05
 -5.6901041E-02 -3.7798345E-02  6.7580928E-05
 -5.6510415E-02 -3.8085341E-02 -3.0457999E-05
 -5.6119792E-02 -3.7929595E-02 -5.0638828E-05
 -5.5729166E-02 -3.7727058E-02  7.9306745E-05
 -5.5338543E-02 -3.7768006E-02 -1.8629155E-04
 -5.4947916E-02 -3.7683725E-02  1.0485432E-04
 -5.4557290E-02 -3.7652850E-02  5.8781330E-05
 -5.4166667E-02 -3.7896812E-02 -3.9397491E-07
 -5.3776041E-02 -3.7783921E-02  1.5444838E-04
 -5.3385418E-02 -3.7877798E-02 -8.2697705E-05
 -5.2994791E-02 -3.8105130E-02  3.5910554E-05
 -5.2604165E-02 -3.7873030E-02 -3.5936682E-07
 -5.2213542E-02 -3.7957966E-02 -3.5856927E-05
 -5.1822916E-02 -3.7807465E-02  4.7808528E-05
 -5.1432293E-02 -3.8083822E-02  1.0325891E-04
 -5.1041666E-02 -3.7796021E-02  1.3558765E-05
 -5.0651040E-02 -3.7619114E-02 -4.5196983E-05
 -5.0260417E-02 -3.7515789E-02 -4.8054011E-05
 -4.9869791E-02 -3.7844777E-02 -8.9081223E-06
 -4.9479168E-02 -3.7767440E-02  3.7115387E-05
 -4.9088541E-02 -3.7802339E-02  1.0136142E-04
 -4.8697915E-02 -3.7849277E-02  1.0354837E-05
 -4.8307292E-02 -3.8116753E-02  1.2569471E-06
 -4.7916666E-02 -3.7801564E-02  7.7358709E-07
 -4.7526043E-02 -3.7927449E-02 -1.5744965E-05
 -4.7135416E-02 -3.7790924E-02  4.8409893E-06
 -4.6744790E-02 -3.7753016E-02  5.6340799E-05
 -4.6354167E-02 -3.7893027E-02 -5.6622579E-05
 -4.5963541E-02 -3.7932605E-02  1.3986111E-05
 -4.5572918E-02 -3.8013935E-02 -7.8555226E-05
 -4.5182291E-02 -3.7822664E-02  3.5254961E-06
 -4.4791665E-02 -3.8056403E-02  3.0457948E-05
 -4.4401042E-02 -3.8394928E-02 -2.9283601E-05
 -4.4010416E-02 -3.8376391E-02 -7.6418306E-05
 -4.3619793E-02 -3.8114339E-02  5.2747291E-05
 -4.3229166E-02 -3.8111597E-02  6.5620494E-05
