 -6.6276044E-02 -0.4325731      7.2100229E-04
 -6.5885417E-02 -0.4328188      7.0728950E-04
 -6.5494791E-02 -0.4330533      7.1623857E-04
 -6.5104164E-02 -0.4330875      7.1130699E-04
 -6.4713545E-02 -0.4332235      7.1189209E-04
 -6.4322919E-02 -0.4333235      6.7737169E-04
 -6.3932292E-02 -0.4331136      6.3068821E-04
 -6.3541666E-02 -0.4331093      7.9581124E-04
 -6.3151039E-02 -0.4331477      6.6518626E-04
 -6.2760420E-02 -0.4334142      6.7781779E-04
 -6.2369790E-02 -0.4333310      6.4597494E-04
 -6.1979167E-02 -0.4331942      6.8430026E-04
 -6.1588541E-02 -0.4331781      6.8886747E-04
 -6.1197918E-02 -0.4332691      7.1724347E-04
 -6.0807291E-02 -0.4332660      7.2635553E-04
 -6.0416665E-02 -0.4334138      7.6821243E-04
 -6.0026042E-02 -0.4338830      7.2354433E-04
 -5.9635416E-02 -0.4336203      6.6850736E-04
 -5.9244793E-02 -0.4334477      6.3464820E-04
 -5.8854166E-02 -0.4334816      7.9070340E-04
 -5.8463540E-02 -0.4335775      8.1503420E-04
 -5.8072917E-02 -0.4337349      7.2935439E-04
 -5.7682291E-02 -0.4338425      5.3510146E-04
 -5.7291668E-02 -0.4338541      7.3145685E-04
 -5.6901041E-02 -0.4337922      6.6530454E-04
 -5.6510415E-02 -0.4337161      6.1699963E-04
 -5.6119792E-02 -0.4340340      7.0612953E-04
 -5.5729166E-02 -0.4339746      6.8763673E-04
 -5.5338543E-02 -0.4342776      7.5169030E-04
 -5.4947916E-02 -0.4340646      6.5247557E-04
 -5.4557290E-02 -0.4342783      7.4572611E-04
 -5.4166667E-02 -0.4340784      7.2017853E-04
 -5.3776041E-02 -0.4336997      6.8197167E-04
 -5.3385418E-02 -0.4341776      8.0124621E-04
 -5.2994791E-02 -0.4341860      6.8327721E-04
 -5.2604165E-02 -0.4343752      7.6510687E-04
 -5.2213542E-02 -0.4340048      7.8284449E-04
 -5.1822916E-02 -0.4341787      8.0822984E-04
 -5.1432293E-02 -0.4340404      7.3421851E-04
 -5.1041666E-02 -0.4339093      7.8756572E-04
 -5.0651040E-02 -0.4340168      7.3582580E-04
 -5.0260417E-02 -0.4340227      6.2783924E-04
 -4.9869791E-02 -0.4338036      7.4737164E-04
 -4.9479168E-02 -0.4336874      8.1593421E-04
 -4.9088541E-02 -0.4334702      6.7849475E-04
 -4.8697915E-02 -0.4337102      6.8889168E-04
 -4.8307292E-02 -0.4335185      6.5388012E-04
 -4.7916666E-02 -0.4336027      7.4470980E-04
 -4.7526043E-02 -0.4338450      7.2980841E-04
 -4.7135416E-02 -0.4334432      7.1073166E-04
 -4.6744790E-02 -0.4332944      7.1746280E-04
 -4.6354167E-02 -0.4332186      7.3206966E-04
 -4.5963541E-02 -0.4335055      7.1977015E-04
 -4.5572918E-02 -0.4335724      7.2731014E-04
 -4.5182291E-02 -0.4334136      7.3378050E-04
 -4.4791665E-02 -0.4335933      7.5706636E-04
 -4.4401042E-02 -0.4333289      7.5453176E-04
 -4.4010416E-02 -0.4332876      7.7020080E-04
 -4.3619793E-02 -0.4335227      7.9577911E-04
