   2.77777781E-05   3.41826567E-10
   1.66666665E-04   3.48666401E-10
   3.05555557E-04   3.41006917E-10
   4.44444449E-04   3.59701324E-10
   5.83333313E-04   3.14824722E-10
   7.22222205E-04   3.34441863E-10
   8.61111097E-04   3.33402056E-10
   1.00000005E-03   3.51264323E-10
   1.13888888E-03   2.90111685E-10
   1.27777783E-03   2.95112379E-10
   1.41666667E-03   2.92828262E-10
   1.55555550E-03   2.67852934E-10
   1.69444445E-03   2.32209557E-10
   1.83333328E-03   2.23438462E-10
   1.97222224E-03   1.39269846E-10
   2.11111107E-03   1.83222187E-10
   2.24999990E-03   1.81551649E-10
   2.38888897E-03   1.33892897E-10
   2.52777780E-03   1.00972355E-10
   2.66666664E-03   9.76906056E-11
   2.80555547E-03   8.46229337E-11
   2.94444454E-03   5.50903073E-11
   3.08333337E-03   3.71265518E-12
   3.22222221E-03   3.54622581E-11
   3.36111104E-03  -8.51194115E-12
   3.50000011E-03  -4.95447433E-11
   3.63888894E-03  -8.27213298E-11
   3.77777778E-03  -9.48959661E-11
   3.91666684E-03  -1.12335141E-10
   4.05555544E-03  -1.08638099E-10
   4.19444451E-03  -1.02873959E-10
   4.33333311E-03  -1.54963542E-10
   4.47222218E-03  -2.06690914E-10
   4.61111125E-03  -1.78376064E-10
   4.74999985E-03  -2.16058421E-10
   4.88888891E-03  -2.83698065E-10
   5.02777798E-03  -3.08884168E-10
   5.16666658E-03  -3.20662247E-10
   5.30555565E-03  -3.33177236E-10
   5.44444425E-03  -3.60399210E-10
   5.58333332E-03  -3.52012169E-10
   5.72222238E-03  -4.04207917E-10
   5.86111099E-03  -4.18296647E-10
   6.00000005E-03  -4.28863195E-10
   6.13888912E-03  -4.55779164E-10
   6.27777772E-03  -4.98707298E-10
   6.41666679E-03  -5.32967448E-10
   6.55555539E-03  -5.16049703E-10
   6.69444446E-03  -5.04590147E-10
   6.83333352E-03  -5.75995474E-10
   6.97222212E-03  -5.58565694E-10
   7.11111119E-03  -5.42266232E-10
   7.24999979E-03  -4.99681518E-10
   7.38888886E-03  -5.62912217E-10
   7.52777793E-03  -5.40367751E-10
   7.66666653E-03  -5.23156518E-10
   7.80555559E-03  -5.63692870E-10
